1.85525	1.25297
1.8597	1.26411
1.86408	1.27528
1.86839	1.28648
1.87264	1.29771
1.87682	1.30895
1.88093	1.32023
1.88498	1.33152
1.88895	1.34285
1.89286	1.35419
1.8967	1.36556
1.90048	1.37695
1.90418	1.38837
1.90782	1.3998
1.91138	1.41126
1.91488	1.42274
1.91831	1.43424
1.92167	1.44576
1.92496	1.4573
1.92818	1.46886
1.93133	1.48044
1.93442	1.49203
1.93743	1.50365
1.94037	1.51528
1.94325	1.52693
1.94605	1.5386
1.94878	1.55029
1.95145	1.56199
1.95404	1.5737
1.95656	1.58543
1.95901	1.59718
1.9614	1.60894
1.96371	1.62072
1.96595	1.63251
1.96812	1.64431
1.97022	1.65612
1.97224	1.66795
1.9742	1.67979
1.97609	1.69164
1.9779	1.7035
1.97964	1.71538
1.98132	1.72726
1.98292	1.73915
1.98445	1.75105
1.9859	1.76297
1.98729	1.77489
1.98861	1.78681
1.98985	1.79875
1.99102	1.81069
1.99212	1.82264
1.99315	1.8346
1.99411	1.84656
1.99499	1.85853
1.9958	1.8705
1.99654	1.88248
1.99721	1.89446
1.99781	1.90644
1.99834	1.91843
1.99879	1.93042
1.99917	1.94242
1.99948	1.95441
1.99972	1.96641
1.99988	1.97841
1.99998	1.99041
2	2.00241
1.99995	2.01441
1.99983	2.02641
1.99963	2.0384
1.99936	2.0504
1.99903	2.0624
1.99862	2.07439
1.99813	2.08638
1.99758	2.09837
1.99695	2.11035
1.99626	2.12233
1.99549	2.13431
1.99464	2.14628
1.99373	2.15824
1.99274	2.1702
1.99169	2.18215
1.99056	2.1941
1.98936	2.20604
1.98809	2.21797
1.98674	2.2299
1.98533	2.24181
1.98384	2.25372
1.98228	2.26562
1.98065	2.27751
1.97895	2.28939
1.97718	2.30126
1.97534	2.31311
1.97342	2.32496
1.97144	2.33679
1.96938	2.34862
1.96725	2.36043
1.96506	2.37222
1.96279	2.38401
1.96045	2.39578
1.95804	2.40753
1.95556	2.41927
1.95301	2.431
1.95039	2.44271
1.9477	2.4544
1.94493	2.46608
1.9421	2.47774
1.9392	2.48939
1.93623	2.50101
1.93319	2.51262
1.93008	2.52421
1.9269	2.53578
1.92365	2.54733
1.92033	2.55887
1.91694	2.57038
1.91349	2.58187
1.90996	2.59334
1.90637	2.60479
1.9027	2.61622
1.89897	2.62762
1.89517	2.639
1.8913	2.65036
1.88737	2.6617
1.88336	2.67301
1.87929	2.6843
1.87515	2.69556
1.87094	2.7068
1.86667	2.71801
1.86233	2.7292
1.85792	2.74036
1.85344	2.7515
1.8489	2.7626
1.84429	2.77368
1.83962	2.78473
1.83488	2.79576
1.83007	2.80675
1.82519	2.81772
1.82026	2.82865
1.81525	2.83956
1.81018	2.85044
1.80505	2.86128
1.79985	2.8721
1.79458	2.88288
1.78925	2.89363
1.78386	2.90435
1.7784	2.91504
1.77288	2.92569
1.76729	2.93631
1.76164	2.9469
1.75593	2.95745
1.75015	2.96797
1.74431	2.97845
1.73841	2.9889
1.73245	2.99932
1.72642	3.00969
1.72033	3.02003
1.71418	3.03034
1.70797	3.0406
1.70169	3.05083
1.69536	3.06102
1.68896	3.07118
1.6825	3.08129
1.67598	3.09137
1.66941	3.1014
1.66277	3.1114
1.65607	3.12135
1.64931	3.13127
1.64249	3.14115
1.63562	3.15098
1.62868	3.16077
1.62169	3.17052
1.61464	3.18023
1.60753	3.1899
1.60036	3.19952
1.59313	3.2091
1.58585	3.21864
1.57851	3.22813
1.57111	3.23758
1.56366	3.24699
1.55615	3.25635
1.54858	3.26566
1.54096	3.27493
1.53328	3.28415
1.52555	3.29333
1.51776	3.30246
1.50992	3.31154
1.50202	3.32058
1.49407	3.32957
1.48607	3.33851
1.47801	3.3474
1.4699	3.35624
1.46174	3.36504
1.45352	3.37378
1.44525	3.38248
1.43693	3.39113
1.42856	3.39972
1.42013	3.40827
1.41166	3.41676
1.40313	3.42521
1.39456	3.4336
1.38593	3.44194
1.37725	3.45023
1.36853	3.45847
1.35975	3.46666
1.35093	3.47479
1.34205	3.48287
1.33313	3.49089
1.32416	3.49886
1.31515	3.50678
1.30608	3.51465
1.29697	3.52245
1.28781	3.53021
1.27861	3.53791
1.26936	3.54555
1.26006	3.55314
1.25072	3.56067
1.24133	3.56815
1.2319	3.57557
1.22243	3.58293
1.21291	3.59024
1.20334	3.59749
1.19374	3.60468
1.18409	3.61181
1.1744	3.61889
1.16466	3.6259
1.15488	3.63286
1.14507	3.63976
1.13521	3.6466
1.12531	3.65339
1.11537	3.66011
1.10539	3.66677
1.09537	3.67337
1.08531	3.67991
1.07521	3.6864
1.06507	3.69282
1.05489	3.69918
1.04468	3.70547
1.03443	3.71171
1.02414	3.71789
1.01381	3.724
1.00345	3.73005
0.993053	3.73604
0.982619	3.74197
0.97215	3.74783
0.961645	3.75364
0.951106	3.75937
0.940533	3.76505
0.929926	3.77066
0.919285	3.77621
0.908611	3.78169
0.897905	3.78711
0.887166	3.79247
0.876395	3.79776
0.865593	3.80298
0.85476	3.80814
0.843896	3.81324
0.833001	3.81827
0.822076	3.82324
0.811122	3.82814
0.800139	3.83297
0.789127	3.83774
0.778086	3.84244
0.767018	3.84707
0.755921	3.85164
0.744798	3.85615
0.733648	3.86058
0.722471	3.86495
0.711269	3.86925
0.70004	3.87348
0.688787	3.87765
0.677509	3.88175
0.666206	3.88578
0.654879	3.88974
0.643529	3.89364
0.632156	3.89747
0.62076	3.90123
0.609341	3.90492
0.597901	3.90854
0.586439	3.91209
0.574956	3.91557
0.563452	3.91899
0.551928	3.92234
0.540384	3.92561
0.528821	3.92882
0.517239	3.93196
0.505638	3.93503
0.494019	3.93803
0.482382	3.94096
0.470727	3.94381
0.459056	3.9466
0.447368	3.94932
0.435664	3.95197
0.423945	3.95455
0.41221	3.95706
0.40046	3.9595
0.388696	3.96187
0.376918	3.96416
0.365126	3.96639
0.353321	3.96854
0.341504	3.97063
0.329674	3.97264
0.317832	3.97458
0.305979	3.97646
0.294115	3.97826
0.28224	3.97998
0.270355	3.98164
0.25846	3.98323
0.246556	3.98474
0.234644	3.98619
0.222722	3.98756
0.210793	3.98886
0.198856	3.99009
0.186912	3.99125
0.174961	3.99233
0.163004	3.99335
0.151041	3.99429
0.139073	3.99516
0.1271	3.99596
0.115122	3.99668
0.10314	3.99734
0.0911537	3.99792
0.0791646	3.99843
0.0671727	3.99887
0.0551783	3.99924
0.043182	3.99953
0.031184	3.99976
0.019185	3.99991
0.00718529	3.99999
-0.00481469	3.99999
-0.0168145	3.99993
-0.0288137	3.99979
-0.0408119	3.99958
-0.0528086	3.9993
-0.0648033	3.99895
-0.0767958	3.99853
-0.0887855	3.99803
-0.100772	3.99746
-0.112755	3.99682
-0.124734	3.99611
-0.136708	3.99532
-0.148677	3.99447
-0.160641	3.99354
-0.1726	3.99254
-0.184552	3.99147
-0.196497	3.99032
-0.208436	3.98911
-0.220366	3.98782
-0.232289	3.98646
-0.244204	3.98504
-0.25611	3.98353
-0.268006	3.98196
-0.279893	3.98032
-0.29177	3.9786
-0.303636	3.97682
-0.315491	3.97496
-0.327335	3.97303
-0.339168	3.97103
-0.350988	3.96896
-0.362795	3.96682
-0.374589	3.96461
-0.38637	3.96232
-0.398137	3.95997
-0.40989	3.95755
-0.421628	3.95505
-0.43335	3.95249
-0.445057	3.94985
-0.456748	3.94715
-0.468423	3.94437
-0.480081	3.94153
-0.491721	3.93861
-0.503344	3.93563
-0.514948	3.93257
-0.526534	3.92945
-0.538102	3.92625
-0.549649	3.92299
-0.561177	3.91966
-0.572685	3.91625
-0.584172	3.91278
-0.595638	3.90924
-0.607083	3.90564
-0.618506	3.90196
-0.629906	3.89821
-0.641284	3.8944
-0.652639	3.89052
-0.66397	3.88657
-0.675278	3.88255
-0.686561	3.87847
-0.697819	3.87431
-0.709052	3.87009
-0.72026	3.8658
-0.731442	3.86145
-0.742597	3.85703
-0.753726	3.85254
-0.764828	3.84798
-0.775902	3.84336
-0.786948	3.83867
-0.797966	3.83392
-0.808955	3.8291
-0.819915	3.82421
-0.830845	3.81926
-0.841746	3.81424
-0.852616	3.80916
-0.863455	3.80401
-0.874264	3.79879
-0.885041	3.79352
-0.895786	3.78817
-0.906499	3.78277
-0.917179	3.7773
-0.927826	3.77176
-0.93844	3.76616
-0.94902	3.7605
-0.959566	3.75477
-0.970077	3.74899
-0.980554	3.74313
-0.990995	3.73722
-1.0014	3.73124
-1.01177	3.7252
-1.0221	3.7191
-1.0324	3.71294
-1.04266	3.70671
-1.05288	3.70043
-1.06306	3.69408
-1.07321	3.68767
-1.08331	3.6812
-1.09338	3.67467
-1.10341	3.66808
-1.1134	3.66143
-1.12335	3.65472
-1.13326	3.64795
-1.14312	3.64112
-1.15295	3.63423
-1.16273	3.62728
-1.17248	3.62028
-1.18218	3.61321
-1.19183	3.60609
-1.20145	3.59891
-1.21102	3.59167
-1.22055	3.58438
-1.23003	3.57703
-1.23947	3.56962
-1.24887	3.56215
-1.25822	3.55463
-1.26752	3.54706
-1.27678	3.53942
-1.286	3.53173
-1.29516	3.52399
-1.30429	3.51619
-1.31336	3.50834
-1.32239	3.50043
-1.33136	3.49247
-1.34029	3.48446
-1.34918	3.47639
-1.35801	3.46827
-1.3668	3.46009
-1.37553	3.45186
-1.38422	3.44359
-1.39286	3.43525
-1.40144	3.42687
-1.40998	3.41844
-1.41846	3.40995
-1.4269	3.40142
-1.43528	3.39283
-1.44361	3.38419
-1.45189	3.37551
-1.46012	3.36677
-1.46829	3.35798
-1.47641	3.34915
-1.48448	3.34027
-1.4925	3.33134
-1.50046	3.32236
-1.50836	3.31333
-1.51622	3.30426
-1.52401	3.29514
-1.53176	3.28597
-1.53945	3.27676
-1.54708	3.2675
-1.55466	3.25819
-1.56218	3.24884
-1.56964	3.23944
-1.57705	3.23
-1.5844	3.22052
-1.5917	3.21099
-1.59893	3.20142
-1.60611	3.1918
-1.61324	3.18215
-1.6203	3.17245
-1.6273	3.1627
-1.63425	3.15292
-1.64114	3.14309
-1.64797	3.13323
-1.65474	3.12332
-1.66145	3.11337
-1.6681	3.10338
-1.67469	3.09335
-1.68122	3.08328
-1.68769	3.07318
-1.6941	3.06303
-1.70044	3.05285
-1.70673	3.04263
-1.71296	3.03237
-1.71912	3.02207
-1.72522	3.01174
-1.73126	3.00137
-1.73724	2.99096
-1.74315	2.98052
-1.749	2.97005
-1.75479	2.95953
-1.76052	2.94899
-1.76618	2.93841
-1.77178	2.92779
-1.77731	2.91715
-1.78278	2.90647
-1.78819	2.89575
-1.79353	2.88501
-1.79881	2.87423
-1.80402	2.86342
-1.80917	2.85258
-1.81425	2.84171
-1.81927	2.83081
-1.82422	2.81988
-1.82911	2.80892
-1.83393	2.79793
-1.83869	2.78691
-1.84337	2.77587
-1.848	2.76479
-1.85255	2.75369
-1.85704	2.74256
-1.86146	2.73141
-1.86582	2.72023
-1.87011	2.70902
-1.87433	2.69778
-1.87848	2.68653
-1.88256	2.67524
-1.88658	2.66394
-1.89053	2.6526
-1.89441	2.64125
-1.89823	2.62987
-1.90197	2.61847
-1.90565	2.60705
-1.90926	2.5956
-1.91279	2.58414
-1.91627	2.57265
-1.91967	2.56114
-1.923	2.54961
-1.92626	2.53807
-1.92946	2.5265
-1.93258	2.51491
-1.93563	2.50331
-1.93862	2.49169
-1.94153	2.48004
-1.94438	2.46839
-1.94716	2.45671
-1.94986	2.44502
-1.9525	2.43331
-1.95506	2.42159
-1.95755	2.40985
-1.95998	2.3981
-1.96233	2.38633
-1.96461	2.37455
-1.96683	2.36276
-1.96897	2.35095
-1.97104	2.33913
-1.97304	2.3273
-1.97497	2.31546
-1.97682	2.3036
-1.97861	2.29173
-1.98032	2.27986
-1.98197	2.26797
-1.98354	2.25607
-1.98504	2.24417
-1.98647	2.23225
-1.98783	2.22033
-1.98911	2.2084
-1.99033	2.19646
-1.99147	2.18452
-1.99254	2.17256
-1.99354	2.1606
-1.99447	2.14864
-1.99532	2.13667
-1.99611	2.1247
-1.99682	2.11272
-1.99746	2.10074
-1.99803	2.08875
-1.99853	2.07676
-1.99895	2.06477
-1.9993	2.05277
-1.99958	2.04078
-1.99979	2.02878
-1.99993	2.01678
-1.99999	2.00478
-1.99999	1.99278
-1.99991	1.98078
-1.99976	1.96878
-1.99953	1.95678
-1.99924	1.94478
-1.99887	1.93279
-1.99843	1.9208
-1.99792	1.90881
-1.99734	1.89682
-1.99668	1.88484
-1.99596	1.87286
-1.99516	1.86089
-1.99429	1.84892
-1.99334	1.83696
-1.99233	1.825
-1.99124	1.81305
-1.99009	1.80111
-1.98886	1.78917
-1.98756	1.77724
-1.98618	1.76532
-1.98474	1.75341
-1.98322	1.7415
-1.98164	1.72961
-1.97998	1.71772
-1.97825	1.70585
-1.97645	1.69398
-1.97458	1.68213
-1.97264	1.67029
-1.97062	1.65846
-1.96854	1.64664
-1.96638	1.63484
-1.96416	1.62305
-1.96186	1.61127
-1.95949	1.5995
-1.95705	1.58775
-1.95454	1.57602
-1.95196	1.5643
-1.94932	1.5526
-1.9466	1.54091
-1.94381	1.52924
-1.94095	1.51758
-1.93802	1.50595
-1.93502	1.49433
-1.93195	1.48273
-1.92881	1.47114
-1.9256	1.45958
-1.92233	1.44804
-1.91898	1.43651
-1.91556	1.42501
-1.91208	1.41353
-1.90853	1.40206
-1.9049	1.39062
-1.90121	1.37921
-1.89745	1.36781
-1.89363	1.35644
-1.88973	1.34509
-1.88577	1.33376
-1.88174	1.32246
-1.87764	1.31118
-1.87347	1.29993
-1.86924	1.2887
-1.86494	1.27749
-1.86057	1.26632
-1.85613	1.25517
-1.85163	1.24404
-1.84706	1.23295
-1.84242	1.22188
-1.83772	1.21084
-1.83295	1.19983
-1.82812	1.18884
-1.82322	1.17789
-1.81826	1.16697
-1.81322	1.15607
-1.80813	1.14521
-1.80297	1.13437
-1.79774	1.12357
-1.79245	1.1128
-1.78709	1.10206
-1.78168	1.09136
-1.77619	1.08068
-1.77064	1.07004
-1.76503	1.05943
-1.75936	1.04886
-1.75362	1.03832
-1.74782	1.02782
-1.74195	1.01735
-1.73602	1.00691
-1.73004	0.996517
-1.72398	0.986155
-1.71787	0.975829
-1.71169	0.96554
-1.70546	0.955289
-1.69916	0.945075
-1.6928	0.934899
-1.68638	0.924762
-1.67989	0.914663
-1.67335	0.904603
-1.66675	0.894583
-1.66009	0.884602
-1.65336	0.874662
-1.64658	0.864762
-1.63974	0.854903
-1.63284	0.845085
-1.62588	0.835309
-1.61887	0.825575
-1.61179	0.815883
-1.60466	0.806233
-1.59746	0.796627
-1.59022	0.787064
-1.58291	0.777544
-1.57555	0.768069
-1.56813	0.758638
-1.56065	0.749252
-1.55312	0.73991
-1.54553	0.730614
-1.53788	0.721364
-1.53019	0.71216
-1.52243	0.703002
-1.51462	0.693891
-1.50676	0.684827
-1.49884	0.67581
-1.49087	0.666841
-1.48284	0.657919
-1.47476	0.649047
-1.46663	0.640222
-1.45845	0.631447
-1.45021	0.622721
-1.44192	0.614045
-1.43358	0.605418
-1.42518	0.596842
-1.41674	0.588316
-1.40824	0.579841
-1.3997	0.571417
-1.3911	0.563045
-1.38245	0.554724
-1.37376	0.546456
-1.36501	0.538239
-1.35622	0.530075
-1.34737	0.521965
-1.33848	0.513907
-1.32954	0.505903
-1.32055	0.497953
-1.31151	0.490057
-1.30243	0.482215
-1.2933	0.474427
-1.28412	0.466695
-1.2749	0.459018
-1.26563	0.451396
-1.25632	0.443831
-1.24696	0.436321
-1.23755	0.428867
-1.22811	0.42147
-1.21861	0.41413
-1.20908	0.406847
-1.19949	0.399621
-1.18987	0.392453
-1.1802	0.385343
-1.1705	0.378291
-1.16074	0.371297
-1.15095	0.364362
-1.14112	0.357486
-1.13124	0.350668
-1.12132	0.343911
-1.11137	0.337213
-1.10137	0.330574
-1.09133	0.323996
-1.08126	0.317478
-1.07114	0.311021
-1.06099	0.304625
-1.0508	0.298289
-1.04057	0.292015
-1.0303	0.285803
-1.02	0.279652
-1.00966	0.273563
-0.999284	0.267536
-0.988871	0.261571
-0.978423	0.255669
-0.967939	0.24983
-0.957421	0.244054
-0.946868	0.238341
-0.936281	0.232692
-0.92566	0.227106
-0.915006	0.221584
-0.90432	0.216126
-0.8936	0.210732
-0.882848	0.205403
-0.872065	0.200138
-0.86125	0.194938
-0.850404	0.189803
-0.839528	0.184733
-0.828621	0.179729
-0.817685	0.17479
-0.806719	0.169917
-0.795724	0.165109
-0.7847	0.160368
-0.773649	0.155693
-0.762569	0.151084
-0.751462	0.146542
-0.740328	0.142067
-0.729167	0.137658
-0.71798	0.133317
-0.706767	0.129043
-0.695528	0.124836
-0.684265	0.120696
-0.672977	0.116625
-0.661664	0.112621
-0.650328	0.108685
-0.638969	0.104817
-0.627586	0.101017
-0.616181	0.0972859
-0.604754	0.0936231
-0.593305	0.0900289
-0.581834	0.0865035
-0.570343	0.083047
-0.558831	0.0796594
-0.547299	0.076341
-0.535747	0.0730919
-0.524176	0.0699121
-0.512586	0.0668018
-0.500978	0.0637611
-0.489352	0.0607901
-0.477708	0.0578889
-0.466046	0.0550576
-0.454368	0.0522964
-0.442674	0.0496053
-0.430964	0.0469843
-0.419238	0.0444337
-0.407497	0.0419535
-0.395742	0.0395438
-0.383972	0.0372046
-0.372188	0.0349362
-0.360391	0.0327384
-0.348581	0.0306115
-0.336759	0.0285555
-0.324924	0.0265704
-0.313078	0.0246564
-0.30122	0.0228135
-0.289352	0.0210418
-0.277473	0.0193413
-0.265584	0.0177121
-0.253685	0.0161543
-0.241778	0.0146679
-0.229862	0.013253
-0.217937	0.0119096
-0.206005	0.0106378
-0.194065	0.00943755
-0.182118	0.008309
-0.170165	0.00725215
-0.158205	0.00626704
-0.14624	0.0053537
-0.13427	0.00451217
-0.122294	0.00374247
-0.110315	0.00304465
-0.098331	0.00241871
-0.0863438	0.00186468
-0.0743535	0.00138259
-0.0623605	0.000972445
-0.0503653	0.000634266
-0.0383683	0.000368065
-0.0263699	0.00017385
-0.0143705	5.16284e-05
